Image_ID,File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,X_sm_12,X_sm_13,X_sm_14,X_sm_15,X_sm_16,X_sm_17,X_sm_18,X_sm_19,X_sm_20,X_sm_21,X_sm_22,X_sm_23,X_sm_24,X_sm_25,X_sm_26,X_sm_27,X_sm_28,X_sm_29,X_sm_30,X_sm_31,X_sm_32,X_sm_33,X_sm_34,X_sm_35,X_sm_36,X_sm_37,X_sm_38,X_sm_39,X_sm_40,X_sm_41,X_sm_42,X_sm_43,X_sm_44,X_sm_45,X_sm_46,X_sm_47,X_sm_48,X_sm_49,X_sm_50,X_sm_51,X_sm_52,X_sm_53,X_sm_54,X_sm_55,X_sm_56,X_sm_57,X_sm_58,X_sm_59,X_sm_60,X_sm_61,X_sm_62,X_sm_63,X_sm_64,X_sm_65,X_sm_66,X_sm_67,X_sm_68,X_sm_69,X_sm_70,Y_sm_12,Y_sm_13,Y_sm_14,Y_sm_15,Y_sm_16,Y_sm_17,Y_sm_18,Y_sm_19,Y_sm_20,Y_sm_21,Y_sm_22,Y_sm_23,Y_sm_24,Y_sm_25,Y_sm_26,Y_sm_27,Y_sm_28,Y_sm_29,Y_sm_30,Y_sm_31,Y_sm_32,Y_sm_33,Y_sm_34,Y_sm_35,Y_sm_36,Y_sm_37,Y_sm_38,Y_sm_39,Y_sm_40,Y_sm_41,Y_sm_42,Y_sm_43,Y_sm_44,Y_sm_45,Y_sm_46,Y_sm_47,Y_sm_48,Y_sm_49,Y_sm_50,Y_sm_51,Y_sm_52,Y_sm_53,Y_sm_54,Y_sm_55,Y_sm_56,Y_sm_57,Y_sm_58,Y_sm_59,Y_sm_60,Y_sm_61,Y_sm_62,Y_sm_63,Y_sm_64,Y_sm_65,Y_sm_66,Y_sm_67,Y_sm_68,Y_sm_69,Y_sm_70,File_Name,File Name,TAXA LABEL
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_l_ad984574c042.png,Repaired,1673,left,,,0.3703125,0.3125,0.175,0.0890625,0.0625,0.0296875,0.075,0.1578125,0.25625,0.3515625,0.440625,0.4859375,0.265625,0.153125,0.190625,0.278125,0.375,0.459375,0.546875,0.61875,0.675,0.709375,0.484375,0.321875,0.340625,0.3078125,0.2734375,0.240625,0.2078125,0.3984375,0.428125,0.4578125,0.278125,0.24375,0.209375,0.153125,0.1296875,0.1078125,0.075,0.0609375,0.059375,0.1359375,0.1828125,0.2296875,0.2765625,0.3234375,0.034375,0.109375,0.15625,0.203125,0.25,0.296875,0.34375,0.390625,0.4375,0.0234375,0.040625,0.0578125,0.09375,0.115625,0.1359375,0.115625,0.15625,0.196875,0.2375,0.278125,0.31875,0.359375,0.4,0.1796875,0.2046875,0.2296875,0.1875,0.2203125,0.2515625,0.284375,0.315625,0.3484375,0.3796875,0.4125,0.278125,0.303125,0.3265625,0.2375,0.221875,0.21875,0.2125,0.209375,0.271875,0.28125,0.29375,0.153125,0.153125,0.1625,0.2,0.221875,0.24375,0.290625,0.315625,0.34375,0.2875,0.290625,0.290625,0.290625,0.2875,0.403125,0.36875,0.365625,0.365625,0.359375,0.35625,0.353125,0.346875,0.34375,0.4875,0.515625,0.53125,0.575,0.590625,0.609375,0.521875,0.5125,0.503125,0.496875,0.4875,0.48125,0.475,0.46875,0.640625,0.653125,0.665625,0.59375,0.584375,0.571875,0.5625,0.553125,0.54375,0.534375,0.51875,0.6875,0.696875,0.703125,psychodidae_moldova-sandfly-sampling_f_l_ad984574c042.png,psychodidae_moldova-sandfly-sampling_f_l_ad984574c042.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_l_ebdf308ad035.png,Repaired,1715,left,,,0.3453125,0.290625,0.178125,0.0984375,0.059375,0.0328125,0.075,0.1453125,0.2328125,0.3203125,0.40625,0.4484375,0.315625,0.2,0.23125,0.296875,0.371875,0.4375,0.534375,0.621875,0.696875,0.74375,0.55,0.375,0.3203125,0.2921875,0.2640625,0.2359375,0.2078125,0.3703125,0.396875,0.421875,0.2625,0.2328125,0.203125,0.1578125,0.1375,0.1171875,0.0875,0.075,0.0640625,0.1375,0.1796875,0.221875,0.2625,0.3046875,0.0390625,0.1015625,0.1453125,0.1890625,0.2328125,0.2765625,0.3203125,0.3640625,0.4078125,0.0328125,0.046875,0.0609375,0.0890625,0.1078125,0.1265625,0.1109375,0.1484375,0.184375,0.221875,0.2578125,0.2953125,0.33125,0.36875,0.1640625,0.1875,0.209375,0.171875,0.2015625,0.23125,0.2609375,0.290625,0.3203125,0.35,0.3796875,0.253125,0.275,0.296875,0.290625,0.26875,0.253125,0.246875,0.2375,0.325,0.3375,0.353125,0.196875,0.2,0.2,0.2375,0.246875,0.2625,0.30625,0.325,0.346875,0.296875,0.3,0.309375,0.3125,0.325,0.396875,0.36875,0.371875,0.378125,0.384375,0.3875,0.39375,0.4,0.4,0.465625,0.49375,0.51875,0.5625,0.584375,0.609375,0.525,0.525,0.515625,0.5125,0.521875,0.521875,0.525,0.53125,0.65,0.671875,0.6875,0.609375,0.60625,0.60625,0.596875,0.590625,0.5875,0.584375,0.578125,0.71875,0.73125,0.740625,psychodidae_moldova-sandfly-sampling_f_l_ebdf308ad035.png,psychodidae_moldova-sandfly-sampling_f_l_ebdf308ad035.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_l_f80b74850c36.png,Repaired,1634,left,,,0.4046875,0.3953125,0.2484375,0.165625,0.1265625,0.096875,0.1515625,0.23125,0.33125,0.4453125,0.471875,0.5421875,0.334375,0.25625,0.271875,0.33125,0.396875,0.475,0.553125,0.625,0.69375,0.728125,0.559375,0.428125,0.3796875,0.353125,0.3265625,0.3015625,0.275,0.4390625,0.475,0.5109375,0.3578125,0.3203125,0.2828125,0.2265625,0.2046875,0.1828125,0.153125,0.1390625,0.1328125,0.2046875,0.2453125,0.284375,0.325,0.3640625,0.103125,0.171875,0.21875,0.2640625,0.3109375,0.35625,0.403125,0.4484375,0.4953125,0.1046875,0.1203125,0.1359375,0.1671875,0.1890625,0.209375,0.1875,0.2234375,0.259375,0.2953125,0.33125,0.3671875,0.403125,0.4390625,0.2546875,0.2796875,0.3046875,0.2578125,0.284375,0.3125,0.3390625,0.365625,0.39375,0.4203125,0.446875,0.3578125,0.3875,0.415625,0.315625,0.303125,0.296875,0.28125,0.278125,0.353125,0.39375,0.4,0.246875,0.24375,0.25,0.275,0.284375,0.303125,0.334375,0.34375,0.36875,0.340625,0.340625,0.346875,0.35625,0.359375,0.425,0.4,0.4125,0.4125,0.4125,0.425,0.425,0.43125,0.440625,0.503125,0.525,0.54375,0.58125,0.603125,0.615625,0.540625,0.54375,0.54375,0.546875,0.54375,0.5375,0.534375,0.540625,0.653125,0.671875,0.68125,0.615625,0.6125,0.609375,0.60625,0.603125,0.6,0.590625,0.584375,0.709375,0.725,0.73125,psychodidae_moldova-sandfly-sampling_f_l_f80b74850c36.png,psychodidae_moldova-sandfly-sampling_f_l_f80b74850c36.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_02ef0f220a51.png,Full Skeleton,1934,right,,,0.6546875,0.696875,0.834375,0.921875,0.971875,0.990625,0.9421875,0.85,0.7640625,0.65,0.5609375,0.5265625,0.29375,0.19375,0.228125,0.31875,0.409375,0.49375,0.584375,0.66875,0.728125,0.753125,0.534375,0.359375,0.6828125,0.7140625,0.74375,0.775,0.8046875,0.621875,0.5890625,0.55625,0.73125,0.765625,0.8,0.85625,0.878125,0.9,0.934375,0.9484375,0.9625,0.878125,0.8328125,0.7875,0.74375,0.6984375,0.9875,0.9234375,0.8734375,0.8234375,0.7734375,0.725,0.675,0.625,0.575,0.9890625,0.975,0.959375,0.9203125,0.896875,0.8734375,0.9,0.8578125,0.815625,0.7734375,0.7296875,0.6875,0.6453125,0.603125,0.8296875,0.8078125,0.7859375,0.8203125,0.7875,0.7546875,0.721875,0.6890625,0.65625,0.6234375,0.590625,0.7359375,0.7078125,0.6796875,0.265625,0.253125,0.25,0.246875,0.246875,0.3,0.3125,0.325,0.19375,0.2,0.209375,0.240625,0.2625,0.284375,0.33125,0.353125,0.38125,0.325,0.321875,0.321875,0.321875,0.31875,0.45,0.409375,0.403125,0.396875,0.396875,0.390625,0.3875,0.384375,0.378125,0.525,0.553125,0.571875,0.615625,0.6375,0.65625,0.565625,0.559375,0.553125,0.54375,0.5375,0.528125,0.521875,0.51875,0.690625,0.70625,0.721875,0.646875,0.6375,0.628125,0.615625,0.60625,0.596875,0.584375,0.56875,0.746875,0.753125,0.75625,psychodidae_moldova-sandfly-sampling_f_r_02ef0f220a51.png,psychodidae_moldova-sandfly-sampling_f_r_02ef0f220a51.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_071ba8a09c35.png,Repaired,1812,right,,,0.60625,0.6859375,0.8140625,0.8828125,0.9171875,0.9484375,0.903125,0.8203125,0.73125,0.6265625,0.5359375,0.4953125,0.3375,0.23125,0.271875,0.3625,0.4125,0.49375,0.575,0.653125,0.715625,0.75,0.553125,0.396875,0.640625,0.6765625,0.7109375,0.746875,0.78125,0.578125,0.5484375,0.51875,0.7171875,0.75,0.78125,0.83125,0.85,0.86875,0.8921875,0.903125,0.9140625,0.8375,0.790625,0.74375,0.6984375,0.6515625,0.9390625,0.8703125,0.8234375,0.7765625,0.7296875,0.6828125,0.6359375,0.5890625,0.5421875,0.9484375,0.934375,0.91875,0.8859375,0.8640625,0.8421875,0.8625,0.821875,0.78125,0.740625,0.7,0.659375,0.61875,0.578125,0.8,0.7765625,0.7546875,0.7890625,0.7578125,0.725,0.69375,0.6609375,0.6296875,0.596875,0.565625,0.70625,0.6796875,0.653125,0.31875,0.303125,0.29375,0.290625,0.290625,0.346875,0.359375,0.371875,0.2375,0.2375,0.253125,0.2875,0.30625,0.328125,0.365625,0.375,0.390625,0.359375,0.35625,0.359375,0.3625,0.3625,0.446875,0.421875,0.428125,0.428125,0.425,0.425,0.425,0.415625,0.4125,0.521875,0.546875,0.565625,0.6,0.625,0.64375,0.559375,0.55625,0.553125,0.553125,0.55,0.540625,0.5375,0.5375,0.68125,0.696875,0.7125,0.6375,0.628125,0.625,0.61875,0.609375,0.603125,0.59375,0.58125,0.7375,0.74375,0.753125,psychodidae_moldova-sandfly-sampling_f_r_071ba8a09c35.png,psychodidae_moldova-sandfly-sampling_f_r_071ba8a09c35.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_0c8aa460b291.png,Full Skeleton,1807,right,,,0.6671875,0.7171875,0.846875,0.9328125,0.971875,0.9890625,0.9328125,0.85,0.759375,0.6578125,0.5859375,0.546875,0.253125,0.146875,0.190625,0.284375,0.365625,0.45,0.54375,0.609375,0.66875,0.70625,0.478125,0.3125,0.6953125,0.7265625,0.7578125,0.7875,0.81875,0.6375,0.60625,0.5765625,0.7484375,0.78125,0.8140625,0.86875,0.8921875,0.9140625,0.94375,0.95625,0.965625,0.8890625,0.84375,0.8,0.7546875,0.7109375,0.984375,0.925,0.878125,0.83125,0.784375,0.7359375,0.6890625,0.6421875,0.5953125,0.9859375,0.96875,0.9515625,0.9140625,0.8921875,0.871875,0.896875,0.8578125,0.81875,0.7796875,0.7421875,0.703125,0.6640625,0.625,0.8296875,0.80625,0.7828125,0.821875,0.7921875,0.7625,0.7328125,0.7015625,0.671875,0.6421875,0.6125,0.734375,0.709375,0.684375,0.225,0.2125,0.209375,0.209375,0.209375,0.259375,0.26875,0.28125,0.146875,0.15625,0.16875,0.203125,0.228125,0.25,0.296875,0.31875,0.340625,0.2875,0.28125,0.28125,0.28125,0.278125,0.40625,0.365625,0.359375,0.35625,0.353125,0.346875,0.340625,0.3375,0.33125,0.484375,0.509375,0.53125,0.56875,0.5875,0.603125,0.515625,0.509375,0.5,0.490625,0.484375,0.475,0.46875,0.465625,0.634375,0.646875,0.659375,0.5875,0.578125,0.56875,0.559375,0.546875,0.540625,0.528125,0.5125,0.690625,0.696875,0.703125,psychodidae_moldova-sandfly-sampling_f_r_0c8aa460b291.png,psychodidae_moldova-sandfly-sampling_f_r_0c8aa460b291.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_1b937e0b6251.png,Full Skeleton,1689,right,,,0.6609375,0.7171875,0.8234375,0.9171875,0.9625,0.98125,0.9296875,0.846875,0.7453125,0.6375,0.559375,0.5296875,0.2875,0.184375,0.225,0.3,0.38125,0.453125,0.53125,0.609375,0.66875,0.703125,0.503125,0.35,0.684375,0.7125,0.740625,0.7671875,0.7953125,0.628125,0.5953125,0.5625,0.74375,0.771875,0.7984375,0.846875,0.871875,0.8953125,0.9296875,0.94375,0.95625,0.875,0.8328125,0.7890625,0.746875,0.7046875,0.978125,0.915625,0.8671875,0.81875,0.7703125,0.7234375,0.675,0.6265625,0.578125,0.978125,0.9625,0.946875,0.9125,0.890625,0.86875,0.8890625,0.8484375,0.80625,0.765625,0.7234375,0.6828125,0.640625,0.6,0.8234375,0.796875,0.771875,0.81875,0.7859375,0.753125,0.7203125,0.6890625,0.65625,0.6234375,0.590625,0.7203125,0.6921875,0.665625,0.259375,0.246875,0.24375,0.240625,0.240625,0.290625,0.3,0.315625,0.1875,0.19375,0.203125,0.228125,0.246875,0.265625,0.3125,0.33125,0.353125,0.303125,0.303125,0.30625,0.30625,0.30625,0.4125,0.38125,0.378125,0.375,0.371875,0.36875,0.371875,0.36875,0.36875,0.484375,0.50625,0.525,0.559375,0.578125,0.596875,0.515625,0.50625,0.5,0.5,0.49375,0.490625,0.484375,0.48125,0.63125,0.65,0.6625,0.5875,0.58125,0.575,0.56875,0.559375,0.55,0.546875,0.534375,0.69375,0.7,0.70625,psychodidae_moldova-sandfly-sampling_f_r_1b937e0b6251.png,psychodidae_moldova-sandfly-sampling_f_r_1b937e0b6251.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_1f9eb2d527e9.png,Full Skeleton,1749,right,,,0.640625,0.6875,0.8140625,0.8953125,0.9515625,0.9765625,0.925,0.840625,0.7484375,0.6578125,0.540625,0.5109375,0.278125,0.15625,0.18125,0.25,0.340625,0.428125,0.521875,0.60625,0.684375,0.73125,0.521875,0.35625,0.6671875,0.696875,0.7265625,0.75625,0.7859375,0.6078125,0.575,0.5421875,0.71875,0.75,0.78125,0.834375,0.85625,0.8765625,0.9109375,0.9265625,0.9421875,0.853125,0.8109375,0.76875,0.7265625,0.684375,0.971875,0.903125,0.8546875,0.8046875,0.75625,0.7078125,0.6578125,0.609375,0.5609375,0.975,0.959375,0.9421875,0.90625,0.884375,0.8625,0.884375,0.8421875,0.7984375,0.75625,0.7125,0.6703125,0.6265625,0.584375,0.8203125,0.796875,0.7734375,0.809375,0.775,0.7421875,0.7078125,0.675,0.640625,0.6078125,0.5734375,0.728125,0.7046875,0.68125,0.246875,0.23125,0.221875,0.2125,0.20625,0.2875,0.303125,0.321875,0.15625,0.159375,0.165625,0.190625,0.203125,0.221875,0.259375,0.28125,0.309375,0.265625,0.275,0.28125,0.2875,0.29375,0.378125,0.34375,0.34375,0.346875,0.35,0.353125,0.35625,0.3625,0.36875,0.459375,0.484375,0.509375,0.55,0.575,0.59375,0.50625,0.503125,0.503125,0.5,0.5,0.496875,0.496875,0.5,0.6375,0.65625,0.671875,0.5875,0.584375,0.578125,0.575,0.56875,0.565625,0.559375,0.55,0.703125,0.715625,0.728125,psychodidae_moldova-sandfly-sampling_f_r_1f9eb2d527e9.png,psychodidae_moldova-sandfly-sampling_f_r_1f9eb2d527e9.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_23e3befca3ce.png,Full Skeleton,1782,right,,,0.653125,0.690625,0.825,0.90625,0.9640625,0.9890625,0.9375,0.8546875,0.7671875,0.646875,0.56875,0.5328125,0.340625,0.24375,0.271875,0.334375,0.421875,0.503125,0.590625,0.66875,0.728125,0.771875,0.571875,0.409375,0.6796875,0.709375,0.7390625,0.76875,0.7984375,0.6234375,0.5921875,0.5609375,0.7234375,0.7578125,0.7921875,0.8453125,0.8671875,0.8875,0.921875,0.9375,0.953125,0.8640625,0.821875,0.7796875,0.7375,0.6953125,0.9828125,0.9171875,0.86875,0.8203125,0.771875,0.725,0.6765625,0.628125,0.5796875,0.9875,0.9703125,0.9546875,0.9203125,0.8984375,0.8765625,0.896875,0.85625,0.8140625,0.7734375,0.7328125,0.690625,0.65,0.609375,0.8328125,0.8109375,0.7890625,0.825,0.7921875,0.7609375,0.728125,0.696875,0.6640625,0.6328125,0.6,0.7375,0.7078125,0.678125,0.3125,0.3,0.29375,0.2875,0.2875,0.346875,0.3625,0.378125,0.240625,0.24375,0.253125,0.278125,0.290625,0.309375,0.346875,0.371875,0.39375,0.35,0.353125,0.35625,0.359375,0.359375,0.459375,0.425,0.425,0.425,0.425,0.425,0.428125,0.425,0.425,0.534375,0.5625,0.58125,0.61875,0.6375,0.65625,0.56875,0.56875,0.5625,0.5625,0.55625,0.553125,0.55,0.553125,0.690625,0.70625,0.71875,0.646875,0.640625,0.6375,0.63125,0.628125,0.61875,0.609375,0.6,0.746875,0.75625,0.765625,psychodidae_moldova-sandfly-sampling_f_r_23e3befca3ce.png,psychodidae_moldova-sandfly-sampling_f_r_23e3befca3ce.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_23f653f123a2.png,Repaired,1813,right,,,0.6234375,0.6671875,0.8125,0.8921875,0.95625,0.984375,0.93125,0.840625,0.7375,0.63125,0.5328125,0.4734375,0.290625,0.171875,0.209375,0.278125,0.384375,0.475,0.565625,0.65,0.725,0.771875,0.55625,0.371875,0.653125,0.6859375,0.7171875,0.75,0.78125,0.5859375,0.546875,0.509375,0.703125,0.740625,0.778125,0.8328125,0.853125,0.8734375,0.909375,0.9265625,0.94375,0.8484375,0.803125,0.7578125,0.7125,0.6671875,0.9765625,0.903125,0.85,0.7953125,0.7421875,0.6890625,0.634375,0.58125,0.528125,0.9828125,0.965625,0.9484375,0.9125,0.8890625,0.865625,0.8875,0.84375,0.7984375,0.7546875,0.709375,0.665625,0.6203125,0.5765625,0.81875,0.7921875,0.765625,0.80625,0.771875,0.7375,0.703125,0.66875,0.634375,0.6,0.565625,0.7125,0.6859375,0.659375,0.259375,0.24375,0.2375,0.23125,0.225,0.296875,0.3125,0.3375,0.178125,0.18125,0.1875,0.215625,0.23125,0.25,0.29375,0.31875,0.346875,0.296875,0.303125,0.30625,0.309375,0.3125,0.425,0.384375,0.38125,0.38125,0.384375,0.384375,0.384375,0.384375,0.3875,0.509375,0.5375,0.55625,0.596875,0.61875,0.6375,0.553125,0.546875,0.55,0.540625,0.5375,0.534375,0.53125,0.534375,0.684375,0.7,0.71875,0.6375,0.63125,0.625,0.621875,0.615625,0.60625,0.59375,0.584375,0.74375,0.75625,0.76875,psychodidae_moldova-sandfly-sampling_f_r_23f653f123a2.png,psychodidae_moldova-sandfly-sampling_f_r_23f653f123a2.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_36b1090c1245.png,Repaired,1985,right,,,0.609375,0.6875,0.81875,0.9203125,0.95625,0.978125,0.9328125,0.8484375,0.7671875,0.640625,0.55625,0.49375,0.375,0.240625,0.28125,0.38125,0.465625,0.540625,0.61875,0.71875,0.784375,0.846875,0.61875,0.446875,0.64375,0.6796875,0.7140625,0.75,0.784375,0.58125,0.5515625,0.521875,0.7203125,0.753125,0.7859375,0.84375,0.86875,0.89375,0.93125,0.94375,0.9515625,0.871875,0.81875,0.765625,0.7125,0.659375,0.971875,0.90625,0.8546875,0.803125,0.7515625,0.7,0.6484375,0.596875,0.5453125,0.9765625,0.9625,0.9484375,0.9171875,0.89375,0.871875,0.8921875,0.85,0.8078125,0.765625,0.7234375,0.68125,0.6390625,0.596875,0.8328125,0.8109375,0.7890625,0.8171875,0.784375,0.7515625,0.71875,0.6859375,0.653125,0.6203125,0.5875,0.7375,0.7046875,0.6734375,0.346875,0.33125,0.321875,0.30625,0.30625,0.3875,0.403125,0.415625,0.24375,0.25,0.25625,0.29375,0.315625,0.340625,0.4,0.41875,0.440625,0.390625,0.378125,0.390625,0.390625,0.39375,0.5,0.4625,0.45625,0.453125,0.459375,0.4625,0.465625,0.4625,0.4625,0.56875,0.59375,0.609375,0.65625,0.678125,0.703125,0.615625,0.609375,0.60625,0.6,0.59375,0.5875,0.584375,0.596875,0.74375,0.759375,0.775,0.703125,0.69375,0.6875,0.68125,0.66875,0.659375,0.65625,0.640625,0.8125,0.83125,0.840625,psychodidae_moldova-sandfly-sampling_f_r_36b1090c1245.png,psychodidae_moldova-sandfly-sampling_f_r_36b1090c1245.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_5f9fd8dd3c70.png,Full Skeleton,1726,right,,,0.6203125,0.6671875,0.81875,0.89375,0.9359375,0.95625,0.915625,0.83125,0.7296875,0.64375,0.534375,0.5,0.2875,0.178125,0.23125,0.3125,0.3875,0.4625,0.559375,0.6375,0.69375,0.73125,0.51875,0.353125,0.6515625,0.684375,0.71875,0.7515625,0.784375,0.590625,0.559375,0.528125,0.70625,0.7453125,0.784375,0.8390625,0.8609375,0.88125,0.90625,0.9203125,0.9328125,0.8484375,0.803125,0.75625,0.7109375,0.665625,0.953125,0.8875,0.8390625,0.790625,0.7421875,0.69375,0.6453125,0.596875,0.5484375,0.9546875,0.9421875,0.93125,0.896875,0.875,0.853125,0.8734375,0.83125,0.7890625,0.746875,0.703125,0.6609375,0.61875,0.5765625,0.809375,0.7828125,0.75625,0.8,0.7671875,0.7328125,0.7,0.6671875,0.6328125,0.6,0.5671875,0.709375,0.6875,0.665625,0.25625,0.25,0.2375,0.234375,0.234375,0.29375,0.30625,0.321875,0.178125,0.184375,0.196875,0.240625,0.25625,0.275,0.31875,0.33125,0.359375,0.309375,0.30625,0.303125,0.3125,0.30625,0.425,0.38125,0.38125,0.378125,0.375,0.375,0.375,0.371875,0.36875,0.490625,0.5125,0.54375,0.590625,0.6125,0.628125,0.5375,0.528125,0.521875,0.515625,0.5125,0.50625,0.50625,0.5,0.665625,0.678125,0.690625,0.615625,0.60625,0.59375,0.5875,0.578125,0.56875,0.559375,0.55,0.709375,0.71875,0.721875,psychodidae_moldova-sandfly-sampling_f_r_5f9fd8dd3c70.png,psychodidae_moldova-sandfly-sampling_f_r_5f9fd8dd3c70.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_608776937943.png,Repaired,1840,right,,,0.65625,0.690625,0.840625,0.9109375,0.959375,0.978125,0.9328125,0.85,0.75625,0.640625,0.5734375,0.53125,0.31875,0.209375,0.259375,0.33125,0.4125,0.4875,0.58125,0.65625,0.709375,0.75625,0.55,0.384375,0.6859375,0.7171875,0.7484375,0.7796875,0.8109375,0.625,0.5921875,0.5609375,0.728125,0.7671875,0.8046875,0.859375,0.878125,0.896875,0.9234375,0.9375,0.9515625,0.86875,0.8265625,0.784375,0.7421875,0.7,0.975,0.9125,0.865625,0.8171875,0.7703125,0.721875,0.675,0.6265625,0.5796875,0.978125,0.9640625,0.9484375,0.915625,0.89375,0.871875,0.89375,0.853125,0.8125,0.771875,0.7328125,0.6921875,0.6515625,0.6109375,0.828125,0.8046875,0.78125,0.8234375,0.7921875,0.7609375,0.7296875,0.6984375,0.6671875,0.6359375,0.6046875,0.7296875,0.7,0.6703125,0.2875,0.278125,0.271875,0.26875,0.271875,0.321875,0.3375,0.353125,0.209375,0.21875,0.23125,0.26875,0.28125,0.303125,0.340625,0.359375,0.384375,0.3375,0.3375,0.3375,0.340625,0.3375,0.446875,0.4125,0.409375,0.40625,0.40625,0.40625,0.403125,0.403125,0.403125,0.51875,0.55,0.571875,0.6125,0.634375,0.65,0.559375,0.553125,0.546875,0.540625,0.5375,0.53125,0.528125,0.53125,0.684375,0.696875,0.70625,0.63125,0.625,0.61875,0.6125,0.60625,0.596875,0.5875,0.575,0.734375,0.740625,0.753125,psychodidae_moldova-sandfly-sampling_f_r_608776937943.png,psychodidae_moldova-sandfly-sampling_f_r_608776937943.tif,Phlebotomus papatasi
,/Users/kristophernolte/Documents/phd_sandfly/json/psychodidae_moldova-sandfly-sampling_f_r_6ee2887f30fc.png,Repaired,1707,right,,,0.5359375,0.5890625,0.7234375,0.796875,0.8453125,0.8671875,0.828125,0.7390625,0.6453125,0.5515625,0.4625,0.43125,0.259375,0.146875,0.175,0.24375,0.321875,0.40625,0.475,0.56875,0.634375,0.678125,0.484375,0.33125,0.5671875,0.5984375,0.63125,0.6625,0.69375,0.509375,0.48125,0.4546875,0.621875,0.65625,0.6890625,0.7421875,0.7625,0.78125,0.8109375,0.825,0.8390625,0.753125,0.709375,0.665625,0.621875,0.578125,0.8625,0.8,0.7546875,0.7078125,0.6625,0.615625,0.5703125,0.5234375,0.478125,0.8640625,0.853125,0.840625,0.809375,0.7859375,0.7625,0.7875,0.746875,0.70625,0.665625,0.6234375,0.5828125,0.5421875,0.5015625,0.71875,0.69375,0.6703125,0.7125,0.68125,0.65,0.61875,0.5875,0.55625,0.525,0.49375,0.6234375,0.6,0.5765625,0.240625,0.215625,0.20625,0.203125,0.196875,0.271875,0.284375,0.3,0.15,0.153125,0.15625,0.18125,0.196875,0.2125,0.25,0.26875,0.29375,0.25625,0.2625,0.26875,0.271875,0.278125,0.3625,0.33125,0.33125,0.334375,0.3375,0.3375,0.3375,0.34375,0.34375,0.43125,0.45,0.465625,0.509375,0.534375,0.55625,0.471875,0.465625,0.465625,0.459375,0.459375,0.4625,0.459375,0.4625,0.59375,0.6125,0.625,0.55,0.5375,0.534375,0.534375,0.528125,0.521875,0.51875,0.509375,0.65,0.659375,0.671875,psychodidae_moldova-sandfly-sampling_f_r_6ee2887f30fc.png,psychodidae_moldova-sandfly-sampling_f_r_6ee2887f30fc.tif,Phlebotomus papatasi
